"","gene_id","gene_type","logFC","AveExpr"
"956","SNORD99","snoRNA",-0.0336996719841124,4.2786399013160805
"6224","Unknown","lincRNA",0.0136391298685224,-0.506338862593399
"12411","TMEM175","protein_coding",0.0167647150504685,1.41498394079202
"10396","RP11-1036F1.1","processed_pseudogene",-0.0152415064629924,1.0051230644352902
"17634","GMCL1P1","protein_coding",-0.0351567989174166,0.43765641969763397
"17174","HMGXB3","protein_coding",0.0171898982299365,6.270386246892331
"4295","TIMM17A","protein_coding",-0.0417132401011069,3.7690847177507103
"7911","ERMN","protein_coding",-0.0376744350071099,3.01373240844342
"2245","RNU4-59P","snRNA",0.0539708906549968,4.93859637163416
"3302","SHE","protein_coding",-0.0383377670697192,7.43992063857628
"10280","TMEM110-MUSTN1","protein_coding",-0.0265124023985578,5.892296240646441
"11482","PLOD2","protein_coding",0.0313009563332369,0.974870348399152
"2028","FAM73A","protein_coding",-0.0374941214787309,1.38781988001718
"5318","FAM110C","protein_coding",0.0231369996206033,5.7943864367894005
"12801","ANAPC4","protein_coding",0.0158875197372881,0.568294014056624
"8217","AC079305.10","antisense",0.0219426396556322,2.6087546062539504
"15703","Unknown","misc_RNA",0.0466253492567891,4.36544829308773
"4044","Unknown","misc_RNA",0.0190252108945547,-0.716366085288555
"16154","RNU6-727P","snRNA",-0.0424797526473546,6.7148234857699505
"2208","RP5-827O9.1","lincRNA",0.0469318439575526,2.15462027367137
"3277","NUP210L","protein_coding",-0.0483929634259086,7.366880590117639
"2678","RN7SL420P","misc_RNA",0.0263565848435635,6.276219435709491
"8743","MIR4438","miRNA",0.0131308955058593,0.805176134037999
"14745","RWDD4","protein_coding",-0.0588834724410546,4.937504574086081
"17345","CCNJL","protein_coding",0.0186271561813204,2.7219755472718
"6439","AC016700.4","processed_pseudogene",-0.0434235216749822,4.75355406294843
"14487","RP11-312A15.3","unprocessed_pseudogene",0.0298256432689144,2.3936472752310602
"18355","OR2B3","protein_coding",-0.0173794350105231,0.619009320619604
"14946","CTD-2194D22.2","lincRNA",-0.0388981429848992,2.7252113413610095
"708","Unknown","transcribed_processed_pseudogene",0.0127763559849681,0.779389959472688
"1351","RP11-342M1.6","processed_pseudogene",-0.0166873205858237,0.5061221616436671
"12262","AC069213.4","processed_pseudogene",0.0328119898901751,2.22665592174875
"252","THAP3","protein_coding",0.0609935352657761,5.081053172245469
"3180","Unknown","unprocessed_pseudogene",0.0509998153570305,5.026903048861691
"12685","RAB28","protein_coding",0.0124748701594438,2.24201547346767
"5786","MIR4263","miRNA",0.0155216807326178,4.72715661484051
"11609","RAP2B","protein_coding",-0.0369922697918693,3.15034842062173
"1933","PIN1P1","transcribed_processed_pseudogene",-0.042231451417777,4.694485368867809
"9","OR4F5","protein_coding",-0.0267873826929247,2.7997098284012
"4696","RP11-400N13.3","lincRNA",-0.0452319822778454,1.86431148354565
"14512","MIR3688-1","miRNA",0.03862826246542,2.4149981982309
"14222","SCOC","protein_coding",-0.0458966270018977,3.73278156356308
"1726","Y_RNA","misc_RNA",0.0139107485462208,0.679356144308146
"5336","AC092159.3","antisense",0.022473241377355,2.68426292940845
"7064","CHST10","protein_coding",0.0391220942602568,2.44322604789323
"505","CHCHD2P6","processed_pseudogene",-0.0512162813443974,3.59122790919541
"14289","RP11-142A22.4","lincRNA",-0.0351648091217078,9.08145644369035
"5099","RP11-467I20.5","processed_pseudogene",-0.0498670931566136,2.90159515264004
"13503","RP11-109G23.3","antisense",0.0487085742616764,4.8654072293965305
"4412","MIR135B","miRNA",-0.0239328717395677,4.32111863642563
"6131","Unknown","antisense",-0.0451851437513851,6.64106008591811
"13425","PARM1","protein_coding",0.0123811815988612,0.302372099593138
"17492","SNORA74B","snoRNA",0.0341769033967635,5.774200319479309
"12989","RPS7P7","processed_pseudogene",0.0160760122587509,-0.0213964025991429
"5070","YWHAQP9","processed_pseudogene",-0.0390635008758352,8.42724785719218
"1106","RNA5SP42","rRNA_pseudogene",0.0256805146091957,3.86541685673249
"3148","Y_RNA","misc_RNA",-0.0229660246076221,3.00970963068142
"2959","RP6-74O6.2","transcribed_unprocessed_pseudogene",0.0367943172150919,1.5707418964460802
"6672","TGOLN2","protein_coding",0.0439868054017558,2.52020669733905
"16461","CTC-428G20.1","processed_pseudogene",-0.0534303846449236,5.8937131379969
"9201","AC112721.2","lincRNA",-0.0305870499130656,5.056647142939769
"12831","RP11-415C15.3","lincRNA",-0.0388562927916994,5.786510665142091
"17729","CTD-2593A12.4","processed_pseudogene",0.0378775506063327,7.2677135079075095
"12321","FBXO45","protein_coding",-0.0150733784066501,-0.7269701519225551
"9205","PRLH","protein_coding",0.0258772717756401,0.626611506898678
"10168","Unknown","miRNA",-0.0360182148060431,3.6205259533700196
"12239","LINC00884","antisense",-0.0208627160684763,0.371165483286992
"12968","RP11-124A7.1","processed_pseudogene",-0.0532871884168767,6.097160132211171
"2795","Unknown","processed_pseudogene",0.0214397878430013,0.8043898881324241
"6241","RNU6-612P","snRNA",-0.0265243557025472,5.29700075317444
"375","RNU6-537P","snRNA",0.0473628935826286,1.43171057026907
"17698","Unknown","antisense",0.0137300642158985,1.8513269327440802
"18841","MIR4462","miRNA",-0.0123962331095022,-1.1390119907008702
"9294","BOK-AS1","antisense",-0.0465190377579301,7.56708302018199
"8259","RPS6P2","processed_pseudogene",-0.0340429953066658,7.71921997833591
"3126","MIR554","miRNA",0.0165965309609122,0.23208370188020103
"4127","FDPSP1","processed_pseudogene",-0.0152444033806207,-1.01358886398165
"7339","RP11-480C16.1","lincRNA",-0.0379892125076217,3.8588526726598196
"15392","CTD-2113L7.1","antisense",-0.0526813501158759,4.21249877208092
"10245","GLYCTK","protein_coding",0.0122903871658877,-0.959119980300778
"13691","HMGB3P15","processed_pseudogene",-0.0146858781665744,-0.550070616233724
"14651","HAND2-AS1","antisense",0.0124053678553992,0.219167780615219
"8469","RNU7-147P","snRNA",-0.0427251451790101,5.71864312768803
"12471","NOP14-AS1","antisense",0.0482427727749964,4.40743656911832
"2057","Unknown","lincRNA",-0.0122556562427435,-1.10230882095057
"11711","MIR3919","miRNA",-0.0156464197060847,0.5113065876349671
"17874","FARS2","protein_coding",0.017471265107207,4.88390393915094
"13478","RP11-1E1.2","processed_pseudogene",0.0426325064352589,1.35240469630572
"1399","RP5-1198O20.4","lincRNA",-0.0346061874040555,3.32872658933792
"7355","AC017074.2","lincRNA",-0.0524790151166771,7.67685186520972
"16209","CCT7P2","processed_pseudogene",-0.0247586500312101,4.6336967307848
"18838","RP1-153P14.8","lincRNA",0.0134711449269022,-0.608440405370697
"13430","RP11-598G2.1","processed_pseudogene",-0.0352454881306976,7.8656437793496705
"14918","RP11-43F13.3","antisense",0.025417428447422997,2.8049158825022698
"18911","RP11-328M4.3","lincRNA",-0.0455603043140094,5.05814818048251
"6851","IGKV1D-22","IG_V_pseudogene",0.0157051256130251,0.8776591998302591
"5917","AC007391.2","lincRNA",-0.0345574747057643,6.837186440581941
"13467","MIR4450","miRNA",0.025635798900456,1.71918241750903
"8228","TTC30A","protein_coding",0.0132885770295222,-0.51871398353754
"12600","USP17L12","protein_coding",-0.0378195152792686,6.10513506595929
"11463","SLC9A9","protein_coding",-0.0316978870151209,8.31433035901825
"11489","RNU6-428P","snRNA",-0.0224792005506139,1.4479972846394802
"18561","AIF1","protein_coding",0.0161487523828807,-0.5542011342840849
"4542","ARPC3P2","processed_pseudogene",0.0551331239574615,7.3473151209473
"3518","OR10J8P","unprocessed_pseudogene",0.0172472749937311,3.2822772485291805
"10997","RN7SL397P","misc_RNA",-0.0518895187864737,5.47074453733473
"14109","Unknown","processed_pseudogene",0.0212168952150855,0.0214376886302065
"17821","BPHL","protein_coding",-0.0375801048535865,4.4807783972197095
"15436","CTD-2130F23.1","lincRNA",-0.0183362416658557,3.6881592657762403
"7733","RN7SKP286","misc_RNA",0.0460730949730427,7.401807463243671
"1811","RP11-230B22.1","antisense",0.0552020094268599,2.02811654622182
"6499","PRADC1","protein_coding",0.0529869391435816,3.98020994267439
"2476","CLCC1","protein_coding",-0.0198389270704959,5.78577173271739
"10566","MIR4273","miRNA",0.0425084774050203,2.74870057026924
"4187","RP11-98G13.1","lincRNA",0.0134341893012263,3.6430965788389904
"6804","IGKV2-19","IG_V_pseudogene",0.0280094660861683,3.0099853325356096
"16441","REEP5","protein_coding",0.0147590439604183,1.5505749397647
"16859","snoU13","snoRNA",-0.0130703675299186,0.89389768598408
"13740","ADH1B","protein_coding",0.0193318779697044,4.408275488241769
"14800","Unknown","processed_pseudogene",0.0299170321884539,2.8701470604471897
"8948","RN7SL807P","misc_RNA",-0.0247090156384218,5.863351896703009
"2669","RP4-666F24.3","lincRNA",-0.0311812841906737,8.03721961120136
"9720","NIFKP7","unprocessed_pseudogene",-0.0277840527140314,6.173992138425961
"12738","NACAP5","processed_pseudogene",0.0418318251396091,3.0254193982276405
"12678","RNU6-578P","snRNA",-0.0423336557726134,2.09812793709782
"15865","GUSBP9","unprocessed_pseudogene",0.0130142025052751,-0.984487279497953
"6121","Unknown","lincRNA",-0.0133467035637968,5.46715899507004
"12429","UVSSA","protein_coding",0.0199832161288887,3.0408813491865403
"7725","AC097721.1","processed_pseudogene",-0.0467172276699955,2.5740705685097303
"18034","RP1-13D10.5","processed_pseudogene",-0.0369508648943645,1.5335325815479899
"15207","RP11-454P21.1","lincRNA",-0.0254637055035695,1.6326839853921398
"13634","RNU6-818P","snRNA",-0.0124064328054378,0.7103076677447371
"12049","Y_RNA","misc_RNA",-0.0182945517701119,7.0380680519023
"8828","AC021016.6","processed_transcript",0.0142508043719634,4.84653554950422
"15829","MARVELD2","protein_coding",-0.0217522404324196,1.0093304069506
"13427","RP11-44F21.2","antisense",-0.0430709018017836,5.04056016826366
"15688","MIR548AE2","miRNA",-0.0302235330813011,4.582746008877231
"12469","ADD1","protein_coding",0.0439232602873289,7.3986545611028705
"12988","ATP8A1","protein_coding",-0.0187504629128104,0.988619965257975
"18539","Y_RNA","misc_RNA",-0.0396179251268179,6.958863102922259
"1260","Unknown","lincRNA",-0.0130329111419265,1.1247882284110802
"18365","OR2G1P","unprocessed_pseudogene",-0.0311524384163118,1.2123532452176002
"18408","HLA-V","transcribed_unprocessed_pseudogene",-0.0154883110503838,0.121847787998899
"17262","CNOT8","protein_coding",-0.0492709075445555,3.80251001562941
"18680","HLA-DPA1","protein_coding",0.0200699018280078,7.84492199334522
"7408","AC013275.2","antisense",-0.0390606380124105,6.72433059674445
"72","RP11-465B22.3","transcribed_unprocessed_pseudogene",0.0250729111035611,5.9803920603291
"10557","Unknown","processed_pseudogene",-0.0238944378154297,4.78359374212522
"303","RP3-477M7.5","processed_pseudogene",0.0211975057891944,0.461140859867566
"13428","RP11-44F21.5","lincRNA",0.0341336325800131,0.42878591447649
"16891","Unknown","processed_pseudogene",-0.0385649682376679,3.1856755854538
"6544","Unknown","protein_coding",-0.036112721080233,6.45488949266308
"6317","ACA59","snoRNA",0.0447451351761167,4.1933081717431495
"11268","RP11-517B11.4","antisense",-0.0388605586306924,3.42413249064111
"1128","Y_RNA","misc_RNA",0.0155144959393838,3.32847570377815
"6103","AC079807.3","processed_pseudogene",-0.0381752647710816,4.448529898686401
"1855","RP11-182I10.1","processed_pseudogene",-0.042517948941808,10.0179212142329
"5719","GPR113","protein_coding",0.0533030722888948,6.8655672360057105
"9600","EFHB","protein_coding",-0.0156289896994201,0.693140676446069
"177","ACTRT2","protein_coding",-0.0240601647671952,7.20229323885801
"10298","RP11-884K10.6","antisense",0.0122269989118704,3.35214008692163
"12623","RP11-1396O13.14","unprocessed_pseudogene",0.028654652509479,0.125105556439554
"17281","MED7","protein_coding",-0.0501387900365789,5.8044596531445505
"12620","USP17L30","protein_coding",0.0168384093709838,8.26079940596131
"9002","AC073065.3","processed_pseudogene",0.0182845804827929,2.08384836616222
"15315","Y_RNA","misc_RNA",0.0257572764379167,-1.8258085621789
"14534","TKTL2","protein_coding",-0.04789362652677,6.53199752585287
"14300","ZNF827","protein_coding",-0.0129279626531345,3.8987503747232504
"10847","MIR4445","miRNA",-0.0339236542642801,2.1275158082616397
"4651","SLC30A10","protein_coding",0.0214577090228053,2.4052382754402
"4461","RP11-564A8.4","processed_pseudogene",-0.0280358323657021,2.2960290912677004
"8267","SNORA43","snoRNA",0.0339376468666343,6.27501601323342
"11788","SERPINI1","protein_coding",-0.0127205517246245,1.7046383702679802
"13499","Y_RNA","misc_RNA",-0.0119031767763195,0.5349987668164651
"9432","PRRT3-AS1","antisense",-0.0579975038451417,4.0207214442767905
"15224","RP11-774D14.1","lincRNA",-0.0423365421413894,6.8606967601501
"2519","RP4-735C1.6","lincRNA",0.0130731772176211,6.53006273083729
"11831","RP11-379K17.9","processed_pseudogene",-0.0577048512014316,4.75323947691276
"3928","SCARNA3","scaRNA",-0.044488675821444,5.929525219128309
"1626","GPX7","protein_coding",-0.0249841857963385,5.72718745789621
"9569","OXNAD1","protein_coding",0.0147780996104225,0.557044566912828
"18956","PEX6","protein_coding",0.0135206606192439,0.007096064738347029
"19011","CAPN11","protein_coding",-0.0200504723926164,-2.3834870254014597
"14666","RP11-440I14.3","lincRNA",-0.0172694887761123,6.131297743210321
"13809","Unknown","processed_pseudogene",-0.0320087526836654,2.47207853854631
"6409","AC097495.3","lincRNA",-0.0335930567799155,2.0082292689545
"7380","MTND2P21","unprocessed_pseudogene",-0.0578314181056192,5.08227708273798
"6806","IGKV6-21","IG_V_gene",0.0322983328381796,2.67560037618359
"10401","KRT8P35","processed_pseudogene",0.0302046189022604,1.36923405936336
"6054","U51244.2","antisense",-0.0508178467791047,7.065470317902781
"3825","RP1-79C4.4","lincRNA",-0.0395738418044457,7.59241120992527
"18392","OR2H2","protein_coding",0.0479831696010775,4.56803976686478
"10976","TMEM39A","protein_coding",0.0519810903348705,5.200787298479661
"10616","Unknown","processed_pseudogene",-0.0459504284079004,8.21150671492846
"13588","RNU6-469P","snRNA",-0.03551496711837,7.34873596171392
"5326","AC079779.6","lincRNA",-0.0228515561789821,2.89353485064647
"11131","Unknown","TEC",0.019256320810911998,5.2398076042585995
"12755","RP13-585F24.1","processed_pseudogene",-0.0149847733037049,0.26455864024389003
"17102","Unknown","misc_RNA",-0.0159278504739382,3.22494406997441
"86","SDF4","protein_coding",-0.0305028480748793,6.90132924947882
"1375","SZT2","protein_coding",-0.0468273790101408,3.80603027822586
"15687","CTD-2117L12.3","processed_pseudogene",-0.0141441689885064,-1.1646045011837198
"15395","RP11-79C6.1","processed_pseudogene",0.0406411069919471,3.7001182111769597
"8461","MARS2","protein_coding",-0.0330642148363592,6.4544102945976505
"18545","PPIAP9","processed_pseudogene",-0.0291478446943711,9.927505222776858
"7826","UBBP3","processed_pseudogene",0.0122996503253248,0.069641158366188
"10121","RP11-3B7.1","lincRNA",0.0284521380853785,1.5292374412344099
"3420","RP11-284F21.9","lincRNA",0.0135167769587384,1.6217589867900402
"34","MTND2P28","unprocessed_pseudogene",-0.0435732474128252,5.682394911081059
"7545","AC018804.6","unprocessed_pseudogene",0.0300350671257632,5.65421438085179
"5236","OR2C3","protein_coding",0.0314862043203638,0.347978170225972
"7700","RNU6-512P","snRNA",0.0324296389676852,5.648341469012821
"2468","FNDC7","protein_coding",0.039668636807402,4.7563771774801
"577","Unknown","snRNA",0.0253355234165954,1.27030264559022
"15624","MIR449C","miRNA",-0.0335906875979611,1.9081862241549599
"18634","EGFL8","protein_coding",0.0256801677691222,7.091245651472889
"17331","IL12B","protein_coding",0.0292641401339664,3.9498643938034506
"17285","CTC-248O19.1","antisense",-0.0564233040780001,4.70079427425174
"7883","GALNT13","protein_coding",0.024006519243821,2.0086577349201296
"6596","RN7SKP203","misc_RNA",-0.0171981042096533,6.165920793765349
"6041","Unknown","misc_RNA",-0.0189165237238686,0.35606955747341706
"18516","XXbac-BPG299F13.17","antisense",0.0425542392414164,6.314441086460849
"15833","OCLN","protein_coding",0.0221764886514841,3.52983035254496
"1821","RP11-335E6.3","lincRNA",0.0356784717705458,3.03920678933608
"13197","RP11-25L5.2","processed_pseudogene",-0.0348889248075065,0.6206731716924859
"9080","Unknown","snRNA",0.0156128355347201,0.11368556835572699
"10971","B4GALT4-AS1","antisense",0.0541379752969792,4.2053032594838
"17445","CTC-265N9.1","antisense",0.0168997124553157,8.57876942992958
"18560","UQCRHP1","processed_pseudogene",0.0203526435683268,1.9830409512635903
"10483","FOXP1","protein_coding",-0.0208253781029302,4.42072031713675
"16844","RP11-166J22.1","processed_pseudogene",0.0388026906634792,3.03462779516769
"12977","RP11-457P14.5","lincRNA",0.0120556430573087,-0.31065277532009
"3990","RP11-12M5.3","antisense",-0.0140351314306774,0.98152046320998
"5984","AC013480.2","antisense",-0.0210557905795445,3.7922669608073103
"7194","AC019100.3","antisense",0.0366526960873482,3.3650094116946296
"14219","MAML3","protein_coding",-0.0491093134039507,1.9602989859587698
"9793","AC097359.2","processed_pseudogene",-0.0178197370382674,4.55272482173675
"15314","DROSHA","protein_coding",-0.0117189780722533,1.24323276231771
